Battery ID,Battery Formula,Working Ion,Formula Charge,Formula Discharge,Max Delta Volume,Average Voltage,Gravimetric Capacity,Volumetric Capacity,Gravimetric Energy,Volumetric Energy,Atomic Fraction Charge,Atomic Fraction Discharge,Stability Charge,Stability Discharge,Steps,Max Voltage Step
mp-31257_Li,Li0-5Mo15S19,Li,Mo15S19,Li5Mo15S19,0.023709291357399964,1.814272610333335,64.33261278075287,302.5578842009661,116.71689731930019,548.9224823462176,0.0,0.1282051282051282,0.08215395911764922,0.0374288464743584,1,0.0
mp-3838_Li,Li5-6ReN4,Li,Li5ReN4,Li6ReN4,0.0014806993620959386,-0.10066826166667187,94.41137109919019,401.6922678145651,-9.50422861012254,-40.437662325835475,0.5,0.5454545454545454,0.0,0.009151660151514918,1,0.0
mp-568488_Li,Li0-2Mo15Se19,Li,Mo15Se19,Li2Mo15Se19,0.00249238135153651,1.2350074183333437,18.150671466868317,111.02234976234791,22.416213909313726,137.11342555729883,0.0,0.05555555555555555,0.06543868573529377,0.07076777482142571,1,0.0
mp-2164_Li,Li0-2Mo3S4,Li,Mo3S4,Li2Mo3S4,0.09117972176963418,1.7744076883333308,124.66906910547394,596.3110948314264,221.21375471811228,1058.098991307349,0.0,0.2222222222222222,0.06481057071428875,0.0,3,0.23297048999999692
mp-545796_Li,Li0-1Cr3O8,Li,Cr3O8,LiCr3O8,0.11367816031389588,4.716005218333341,92.12521167988221,293.960815336028,434.46297902238814,1386.3207391102317,0.0,0.08333333333333333,0.0493323494545459,0.0030056245833334216,1,0.0
mp-7936_Li,Li0-1NbS2,Li,NbS2,LiNbS2,0.015392199714361343,2.172169343333334,163.44620913789387,693.4109337959809,355.0328447733817,1506.2059727237697,0.0,0.25,0.0,0.0,3,0.41202889249994157
mp-1009555_Li,Li0-1CrO2,Li,CrO2,LiCrO2,0.15513928434877888,-0.3488111966666654,294.72937690575327,1423.4292269793689,-102.80490665131644,-496.5080520329801,0.0,0.25,0.19275830499998392,1.1046177349999997,1,0.0
mp-19177_Li,Li0-0.5CrO2,Li,CrO2,LiCr2O4,0.11212447085603094,2.359274233333335,153.21190519544808,664.1984527692745,361.46890016753036,1567.0262954384173,0.0,0.14285714285714285,0.0,0.18961171888888462,1,0.0
mp-674219_Li,Li0-1Cr3O8,Li,Cr3O8,LiCr3O8,0.0026536424971084216,4.8030970383333385,92.12521167988221,296.6257967610144,442.48633137547415,1424.722485916095,0.0,0.08333333333333333,0.05397092445454543,0.0,1,0.0
mp-1185311_Li,Li0-1CrO3,Li,CrO3,LiCrO3,0.01006186285006927,3.713144153333336,250.63268299021829,893.7703977479051,930.6352814793764,3318.6983268200443,0.0,0.2,0.4022430707500009,0.409366555166665,1,0.0
mp-1045514_Li,Li0-0.5CrO2,Li,CrO2,LiCr2O4,0.025467479299231544,3.8808024583333323,153.21190519544808,624.2236979180005,594.5851383284283,2422.4888614301,0.0,0.14285714285714285,0.16556981666665038,0.11416752960317211,1,0.0
mp-753227_Li,Li0.67-1CrO2,Li,Li2Cr3O6,LiCrO2,0.031031858222083875,3.9611702058333336,98.24312563525112,397.9910935694759,389.1577421942977,1576.5104620344343,0.18181818181818182,0.25,0.09758862656565714,0.03404317312500016,1,0.0
mp-770684_Li,Li0-0.5CrO2,Li,CrO2,LiCr2O4,0.011422161662510089,7.82456383833333,153.21190519544808,649.9286738542323,1198.8163329944575,5085.408398935763,0.0,0.14285714285714285,0.7513489637499831,0.05286945853174174,1,0.0
mp-756967_Li,Li2-3CrO4,Li,Li2CrO4,Li3CrO4,0.02944405200342226,2.965592918333333,195.8933459538484,506.3721584949287,580.9399195093545,1501.6936872737247,0.2857142857142857,0.375,0.020319052380955327,0.0,1,0.0
mp-753172_Li,Li0.6-0.8CrO2,Li,Li3Cr5O10,Li4Cr5O10,0.0003331709731935195,3.867568693333346,59.859675112512996,240.6937278024596,231.5114054582605,930.8995263304907,0.16666666666666666,0.21052631578947367,0.06865298413579879,0.03496833748537842,1,0.0
mp-850874_Li,Li0-9Cr19O48,Li,Cr19O48,Li9Cr19O48,0.006590286312381011,4.277538585555556,132.6538865348815,450.0553081912915,567.4321181768643,1925.1289464223469,0.0,0.11842105263157894,0.0980351658507459,0.06311491548244952,1,0.0
mp-2207_Li,Li0-1NbSe2,Li,NbSe2,LiNbSe2,0.018216019748320544,1.7751376933333323,103.97545703945895,602.6167369565782,184.57075297230415,1069.7276844051596,0.0,0.25,0.0011362175000000363,0.0,1,0.0
mp-753141_Li,Li2-4CrO4,Li,Li2CrO4,Li4CrO4,0.011957364444607821,2.645894980833334,372.8701995839373,960.7697564912212,986.5753895814631,2542.0958764365864,0.2857142857142857,0.4444444444444444,0.04958520023809854,0.0177848958333362,2,0.11560049500000247
mp-19338_Li,Li0-1MoO2,Li,MoO2,LiMoO2,0.06014734384117815,2.412900513333331,198.7064122675441,1009.0763334251747,479.45880416298166,2434.8008029141192,0.0,0.25,0.2098912291666668,0.03682923770833657,1,0.0
mp-780521_Li,Li0-9Cr19O48,Li,Cr19O48,Li9Cr19O48,0.004254034628494718,4.093905111111115,132.6538865348815,450.5182172242569,543.0724240939054,1844.378832143053,0.0,0.11842105263157894,0.08520998629850762,0.0735545765350798,1,0.0
mp-771322_Li,Li0.5-1.25CrO2,Li,LiCr2O4,Li5Cr4O8,0.10013335432606363,2.105119911666667,216.90796821905113,854.2203058132708,456.6172828970851,1798.2361747175057,0.14285714285714285,0.29411764705882354,0.0381750606746003,0.10136576000000197,1,0.0
mp-35899_Li,Li0-1MoO2,Li,MoO2,LiMoO2,0.16255047172042092,1.6805721658333335,198.7064122675441,1045.5731042380999,333.9404656294378,1757.161056326505,0.0,0.25,0.0,0.062492902708336295,1,0.0
mp-29324_Li,Li0-0.5Mo4O5,Li,Mo4O5,Li(Mo4O5)2,0.06161154274998437,4.430885403333325,28.681403754449267,172.48506565982888,127.08401324269889,764.261559725126,0.0,0.05263157894736842,0.6810918981944454,0.5136480284649121,1,0.0
mp-554485_Li,Li0-4Mo3O8,Li,Mo3O8,Li4Mo3O8,0.02375422123009341,2.9926173520833332,241.68384040878283,1116.5259592288633,723.2672545254626,3341.3349596397843,0.0,0.26666666666666666,0.2539402932792214,0.08871614688889373,1,0.0
mp-754575_Li,Li7.5-8.5CrO6,Li,Li15Cr2O12,Li17Cr2O12,0.04103395192701309,2.249027318333323,129.4813839508186,341.3885670046931,291.20716972099694,767.7922133602209,0.5172413793103449,0.5483870967741935,0.07044912508620715,0.06799245588709724,1,0.0
mp-756362_Li,Li0-1CrO2,Li,CrO2,LiCrO2,0.0024161792953487637,4.0593225233333365,294.72937690575327,1211.8065127313596,1196.4015979615244,4919.113471052434,0.0,0.25,0.19138678583331803,0.001555665624999314,2,1.2225122999999982
mp-18793_Li,Li0-1CrO2,Li,CrO2,LiCrO2,0.06352892159805146,4.045066633333332,294.72937690575327,1208.6884220905908,1192.199968384586,4889.225206294964,0.0,0.25,0.18456060166665011,0.0,3,0.3122635900000077
mp-25387_Li,Li0-0.5MoO2,Li,MoO2,Li(MoO2)2,0.015641656788468072,3.1758171933333346,101.97710947917648,493.07172313723106,323.8606576104044,1565.9056558857121,0.0,0.14285714285714285,0.22893006333333332,0.018329566190475433,1,0.0
mp-25273_Li,Li0-4Mo3O8,Li,Mo3O8,Li4Mo3O8,0.06822875960449748,3.201325305833334,241.68384040878283,1037.9395191103715,773.7085943116214,3322.7820484525137,0.0,0.26666666666666666,0.2832121746428573,0.054526738888893256,2,0.8906946766666595
mp-772650_Li,Li0-2Cr5O12,Li,Cr5O12,Li2Cr5O12,0.013605668077345978,3.3056575433333437,115.06354503367844,344.2462614679393,380.360675603255,1137.9602509857962,0.0,0.10526315789473684,0.0,0.07534122192982373,1,0.0
mp-753796_Li,Li6-8CrO6,Li,Li6CrO6,Li8CrO6,0.029667906830255886,3.054177015833329,263.3786880964216,609.1085891534607,804.4051356444261,1860.3254531391658,0.46153846153846156,0.5333333333333333,0.08169037589743589,0.0038918984999973816,2,0.0944676049999913
mp-756519_Li,Li0-0.25ReO3,Li,ReO3,Li(ReO3)4,0.0198779179977,2.043466723333357,28.398565342826856,210.85440295162238,58.031523268474636,430.87395589996316,0.0,0.058823529411764705,0.0057135568749977494,0.03177823068627461,1,0.0
mp-1045397_Li,Li0-0.5NiS2,Li,NiS2,Li(NiS2)2,0.0667323627844687,1.895683458333335,106.10758376043455,393.2769435409136,201.1463913383746,745.5285964144028,0.0,0.14285714285714285,0.04376447166666697,0.06336490285714369,1,0.0
mp-767469_Li,Li0-1Ni9S10,Li,Ni9S10,LiNi9S10,0.031704584952016335,1.4803810533333226,31.31630234892459,165.8416644169089,46.36006065780579,245.50885785605502,0.0,0.05,0.08902302263157758,0.1017972231250015,1,0.0
mp-37399_Li,Li7-8NbO6,Li,Li7NbO6,Li8NbO6,0.013636989921914422,0.16661613333332537,109.64855222146691,327.0639278902483,18.269217796738022,54.494127017882725,0.5,0.5333333333333333,0.04553003749999718,0.06826308333333486,1,0.0
mp-8189_Li,Li0-2ReO3,Li,ReO3,Li2ReO3,0.04608113300065031,1.5509191483333329,216.06500573478914,1646.627957467425,335.0993546788359,2553.786829417234,0.0,0.3333333333333333,0.005611709999996606,0.2077762895238111,2,0.9157256599999923
mp-3924_Li,Li0-1NbO2,Li,NbO2,LiNbO2,0.039596134440588404,2.9027577633333346,203.27840476958747,1123.524298655237,590.067967562936,3261.3188802151294,0.0,0.25,0.2833711291666656,0.0,3,0.4997045000000018
mp-3731_Li,Li0.83-1NbO3,Li,Li5Nb6O18,LiNbO3,0.010011900929534967,4.881073223333295,30.213372115874648,133.3275848547114,147.47368162140054,650.7817043660295,0.1724137931034483,0.2,0.0351218986206856,0.0,2,0.32250185600010184
mp-22398_Li,Li0-1FeF3,Li,FeF3,LiFeF3,0.029353354154893818,3.4616018583333323,223.7536357736355,786.551886352868,774.5460014028562,2722.729471474676,0.0,0.2,0.006918412499999249,0.02397551499999917,1,0.0
mp-760354_Li,Li0-1FeF3,Li,FeF3,LiFeF3,0.08980664611428368,3.2466444766666678,223.7536357736355,739.5625799137715,726.448505718559,2401.0967652263976,0.0,0.2,0.03801875208333261,0.09184726299999912,1,0.0
mp-756535_Li,Li1-2FeF4,Li,LiFeF4,Li2FeF4,0.014587862184090916,3.366988983333333,183.92374716505373,541.5871667593285,619.2692304781212,1823.5180239933718,0.16666666666666666,0.2857142857142857,0.1060400835185078,0.1031677371428561,1,0.0
mp-755299_Li,Li1-2FeF4,Li,LiFeF4,Li2FeF4,0.005446910756986334,3.1530686933333287,183.92374716505373,573.3801501980706,579.9242091466855,1807.9070009682982,0.16666666666666666,0.2857142857142857,0.06431573935184076,0.09796405499999938,1,0.0
mp-776164_Li,Li1-2FeF4,Li,LiFeF4,Li2FeF4,0.1255126139742888,3.3079092733333337,183.92374716505373,570.1967773443087,608.4030688334967,1886.1592074020207,0.16666666666666666,0.2857142857142857,0.009246705185174342,0.028641942857142055,1,0.0
mp-755741_Li,Li1-2FeF4,Li,LiFeF4,Li2FeF4,0.02341746623079044,3.7354703133333276,183.92374716505373,565.1073304219478,687.041697452083,2110.941656638234,0.16666666666666666,0.2857142857142857,0.08474134601850736,0.03227148642857092,1,0.0
mp-754579_Li,Li1-2FeF4,Li,LiFeF4,Li2FeF4,0.07315031246156178,3.6041854233333313,183.92374716505373,568.3392434113487,662.8952885371317,2048.400016611477,0.16666666666666666,0.2857142857142857,0.05545805518517444,0.025926507142856714,1,0.0
mp-755087_Li,Li2-3FeF6,Li,Li2FeF6,Li3FeF6,0.08754600385663158,5.475817033333333,140.57328943469963,421.18352722302114,769.7536127182249,2306.3239325272325,0.2222222222222222,0.3,0.02334273333333403,0.0884164888333343,1,0.0
mp-755193_Li,Li1-2FeF6,Li,LiFeF6,Li2FeF6,0.030729833503462478,6.230379483333334,145.88426760005288,441.0044940483697,908.9143477964793,2747.62535177676,0.125,0.2222222222222222,0.0,0.0,1,0.0
mp-754542_Li,Li0-1VS2,Li,VS2,LiVS2,0.12024586024562844,1.7217563933333342,219.66176535489308,699.4824479854224,378.20404887067383,1204.3383768433523,0.0,0.25,0.01849583666666721,0.04354493642858159,1,0.0
mp-1045389_Li,Li0-0.5VS2,Li,VS2,Li(VS2)2,0.1441919871399806,1.8603506283333335,113.04635127365782,377.4432759343913,210.30585062274005,702.1768355447366,0.0,0.14285714285714285,0.08818589750000072,0.0750920816666687,1,0.0
mp-1009747_Li,Li0-1ScSn,Li,ScSn,LiScSn,0.02863576964002923,1.039233483333333,157.09493144899014,578.5416261687191,163.25831282374517,601.2398294166488,0.0,0.3333333333333333,1.0367994619642857,0.47853520499999913,1,0.0
mp-1100430_Li,Li1-2ZnSb,Li,LiZnSb,Li2ZnSb,0.1616030789505194,-0.0402239166666678,133.30687808249593,582.5370403507426,-5.36212475508396,-23.43192136631557,0.3333333333333333,0.5,0.0061215666666663004,0.19610967375000055,1,0.0
mp-7543_Li,Li0-1VS2,Li,VS2,LiVS2,0.09915304694288718,1.8018921733333333,219.66176535489308,701.0761292884473,395.806815773565,1263.2635902756813,0.0,0.25,0.016732053333333496,0.022188153928581755,1,0.0
mp-694_Li,Li0-1VSe2,Li,VSe2,LiVSe2,0.024623147592933936,1.4518433933333317,124.19448868925936,636.960823433402,180.31094789191238,924.7673633139434,0.0,0.25,0.0,0.04092142093749995,1,0.0
mp-2194_Li,Li0-1TiSe2,Li,TiSe2,LiTiSe2,0.03574830260628459,1.5630084533333328,125.98943789893147,590.0628365787552,196.92255646674485,922.2732015704393,0.0,0.25,0.0,0.0,1,0.0
mp-9027_Li,Li0-1TiS2,Li,TiS2,LiTiS2,0.11042383636842557,1.807202903333331,225.33993463286666,699.8223371204998,407.23498410545966,1264.7209594616843,0.0,0.25,0.020232005833332956,0.03218768937500016,2,0.232560840000005
mp-2156_Li,Li0-1TiS2,Li,TiS2,LiTiS2,0.025602959151616256,1.875257643333332,225.33993463286666,696.6820124711253,422.5704347685166,1306.4582688593252,0.0,0.25,0.0,0.0,2,0.4589900400000031
mp-19755_Li,Li0-0.33TiS2,Li,TiS2,Li(TiS2)3,0.06969001660766883,1.979547823333321,78.15392306744161,203.44617393581774,154.70942829311386,402.7314307801402,0.0,0.1,0.002321645555555918,0.014609964999999114,1,0.0
mp-1907_Li,Li0-1TiTe2,Li,TiTe2,LiTiTe2,0.12700316631180986,1.2169414433333305,86.45415971640698,468.2775294841013,105.20964990745459,569.8663326109485,0.0,0.25,0.0,0.013951968125000214,2,0.08082865999999456
mp-530670_Li,Li0-3YSb2,Li,YSb2,Li3YSb2,0.4951338205652962,1.4419300333333334,227.61416898056896,1035.4272359193853,328.20370626529075,1493.0136288034805,0.0,0.5,0.49558246999999955,0.0,2,0.10526674800000313
mp-753073_Li,Li1-2V2F7,Li,LiV2F7,Li2V2F7,0.04335216595056646,2.2972278533333297,107.74299219517799,339.38193208230916,247.51020267223842,779.6376272975609,0.1,0.18181818181818182,0.08896534149998825,0.10180492000000907,1,0.0
mp-753952_Li,Li1-2V2F7,Li,LiV2F7,Li2V2F7,0.004546696183655552,2.7571460283333282,107.74299219517799,300.60756031583435,297.0631630116838,828.8189410117741,0.1,0.18181818181818182,0.0795206819999894,0.05140812272728201,1,0.0
mp-752911_Li,Li0-1VF3,Li,VF3,LiVF3,0.10087633188439793,2.3023131458333284,233.30445252334565,776.0754833872611,537.1399080259463,1786.768787561446,0.0,0.2,0.009434196249999971,0.03579129850000129,1,0.0
mp-753335_Li,Li0-2V2F7,Li,V2F7,Li2V2F7,0.025581792896494093,2.7961834083333352,215.48598439035598,632.017405383157,602.5383342806895,1767.2365827102672,0.0,0.18181818181818182,0.0021061366666428327,0.11284460636364457,2,2.26165366999998
mp-765497_Li,Li0-1VF4,Li,VF4,LiVF4,0.018322008725112582,4.339818750833335,200.196140930706,622.5537699380886,868.8149662555509,2701.770524179299,0.0,0.16666666666666666,0.024513009999999724,0.011669999583332924,1,0.0
mp-759851_Li,Li1-2V2F7,Li,LiV2F7,Li2V2F7,0.007785739059530616,2.668436703333332,107.74299219517799,310.3083173206412,287.50535490056967,828.0381032880052,0.1,0.18181818181818182,0.06419022649998851,0.0455358290909178,1,0.0
mp-753373_Li,Li1-2VF4,Li,LiVF4,Li2VF4,0.006091666999104017,2.402084283333335,190.32829613137682,568.0794695428623,457.184608810793,1364.5747654732475,0.16666666666666666,0.2857142857142857,0.0827728883333334,0.061920437142857665,1,0.0
mp-760005_Li,Li0-1V6F13,Li,V6F13,LiV6F13,0.030561662247989396,2.201533543333345,47.89663039506833,156.48098738824086,105.44603842738236,344.49814262913435,0.0,0.05,0.07660523078948067,0.08487493475000552,1,0.0
mp-559701_Li,Li0-0.5VF3,Li,VF3,LiV2F6,0.004544585942742652,2.985206258333325,120.28611631865112,413.68359820598096,359.07886722504765,1234.9308663343431,0.0,0.1111111111111111,0.05142429500000034,0.0,1,0.0
mp-765496_Li,Li0-1V3F10,Li,V3F10,LiV3F10,0.03664788822563292,4.4771560733333375,76.63049895192967,237.49064088480117,343.0867037851959,1063.282665197214,0.0,0.07142857142857142,0.10799539692305338,0.08671841321429685,1,0.0
mp-559931_Li,Li0-1VF3,Li,VF3,LiVF3,0.05513931556853646,2.350988858333328,233.30445252334565,760.935334803196,548.4961684819425,1788.9504940344546,0.0,0.2,0.0,0.01850879900000102,1,0.0
mp-752482_Li,Li0-1V3F10,Li,V3F10,LiV3F10,0.0657771414740731,3.938468448333329,76.63049895192967,230.62141519720683,301.8068023022152,908.2951672641796,0.0,0.07142857142857142,0.07227247346151433,0.09202481464286905,1,0.0
mp-760249_Li,Li0-1VF4,Li,VF4,LiVF4,0.04217998673771928,3.8857354683333347,200.196140930706,554.8379869265792,777.9092454379032,2155.953644979276,0.0,0.16666666666666666,0.008757411749999555,0.07422088145833339,1,0.0
mp-752499_Li,Li0-2VF4,Li,VF4,Li2VF4,0.0623240842313304,3.3002195833333348,380.65659226275363,1127.0626777099226,1256.250340310472,3719.5543206223933,0.0,0.2857142857142857,0.041352465000000116,0.03321241000000086,2,1.8213536049999988
mp-554799_Li,Li0-1VF4,Li,VF4,LiVF4,0.023531466414419056,4.253298993333336,200.196140930706,638.1194698262105,851.4940446897905,2714.112898638223,0.0,0.16666666666666666,0.0,0.005662450833333388,1,0.0
mp-758214_Li,Li0-1VF5,Li,VF5,LiVF5,0.02862286686864457,4.306923195833332,175.31686671285286,461.04420575824724,755.0762798664066,1985.6819840847506,0.0,0.14285714285714285,0.009726022916666466,0.08798521589285713,1,0.0
mp-759972_Li,Li0-2VF4,Li,VF4,Li2VF4,0.10946993574814279,3.2970426958333343,380.65659226275363,1089.9234485878133,1255.0410371407195,3593.5241451839283,0.0,0.2857142857142857,0.04457343199999997,0.03642078285714412,1,0.0
mp-759752_Li,Li1-2V2F7,Li,LiV2F7,Li2V2F7,0.07709556224863534,2.340058373333325,107.74299219517799,349.98224909411755,252.12489105431334,818.9788925107193,0.1,0.18181818181818182,0.08176150774998803,0.09136229659091821,1,0.0
mp-753053_Li,Li0-2VF4,Li,VF4,Li2VF4,0.1314987522454225,3.3471075883333343,380.65659226275363,1105.3095303953744,1274.0985685117707,3699.589916643512,0.0,0.2857142857142857,0.0451712070000001,0.0225435100000011,2,1.623599470000002
mp-756640_Li,Li0-1VF5,Li,VF5,LiVF5,0.04810462469962595,4.551242648333333,175.31686671285286,420.7332137687097,797.9096007557064,1914.8589460744965,0.0,0.14285714285714285,0.030645974583332958,0.0710138241071423,1,0.0
mp-765646_Li,Li0-2VF5,Li,VF5,Li2VF5,0.04212542252852591,4.418341634583329,335.40524494960664,1000.8432708090778,1481.9349582184668,4422.067493108306,0.0,0.25,0.08184211791666574,0.06789805812499061,2,0.7775066525000014
mp-759570_Li,Li0-1V5F11,Li,V5F11,LiV5F11,0.004869153243270752,2.3918843808333223,56.94798012794101,177.83605944778256,136.2129841880285,425.3632929420973,0.0,0.058823529411764705,0.0754681857812507,0.07406702617647731,1,0.0
mp-758181_Li,Li1-2VF4,Li,LiVF4,Li2VF4,0.06358983022634135,2.309755798333332,190.32829613137682,530.4136352472455,439.6118855763511,1225.1259695273861,0.16666666666666666,0.2857142857142857,0.07627017166666672,0.06953646357142951,1,0.0
mp-767723_Li,Li0-4V2F9,Li,V2F9,Li4V2F9,0.02960244629947595,3.936393839583329,356.60109486244687,1102.8232952503197,1403.722353005206,4341.146825572345,0.0,0.26666666666666666,0.06501592704545445,0.03704374533333343,3,1.4734970699999934
mp-777681_Li,Li1-3VF6,Li,LiVF6,Li3VF6,0.00525174107509252,4.212237958333334,288.5681979329664,797.3604318201006,1215.5179169010878,3358.671877385686,0.125,0.3,0.05072673687500018,0.03481420700002058,1,0.0
mp-753289_Li,Li0-1VF5,Li,VF5,LiVF5,0.07326235531873437,4.625774213333327,175.31686671285286,438.5131520053833,810.9762412027106,2028.4628307540195,0.0,0.14285714285714285,0.006813449166666707,0.039938578750001064,1,0.0
mp-760250_Li,Li0-1VF5,Li,VF5,LiVF5,0.006561201135808936,4.669418672083329,175.31686671285286,458.51855120415155,818.6278509601393,2141.015084489261,0.0,0.14285714285714285,0.006735012708332988,0.033636424821429145,1,0.0
mp-753449_Li,Li0-1VF5,Li,VF5,LiVF5,0.07173244488368247,4.35258805083333,175.31686671285286,467.4314196752618,763.082099163903,2034.5364118626042,0.0,0.14285714285714285,0.009305137500000171,0.08110090625000055,1,0.0
mp-757854_Li,Li0-1VF5,Li,VF5,LiVF5,0.019559488703573935,4.916328983333334,175.31686671285286,531.6098749409766,861.9153930875855,2613.5690359985324,0.0,0.14285714285714285,0.08386159083333311,0.06447201875000008,1,0.0
mp-753212_Li,Li1-2VF6,Li,LiVF6,Li2VF6,0.04328141990276135,4.372935763333335,149.88475877757,312.4914826436029,655.4364220370259,1366.5051801892694,0.125,0.2222222222222222,0.05730599500000011,0.07572623111111199,1,0.0
mp-753571_Li,Li1-3VF6,Li,LiVF6,Li3VF6,0.013513962966926307,2.710588923333334,288.5681979329664,758.4179295356533,782.1897609433598,2055.759239056743,0.125,0.3,0.0,0.2945626245000206,1,0.0
mp-759340_Li,Li0-1VF4,Li,VF4,LiVF4,0.08913275221470673,3.9233053070833366,200.196140930706,513.4865887388445,785.4305821710425,2014.5646587152273,0.0,0.16666666666666666,0.019531000999999826,0.07693723270833264,1,0.0
mp-752600_Li,Li0-2VF5,Li,VF5,Li2VF5,0.010795832500496871,4.587971613333331,335.40524494960664,985.238006220814,1538.8297427919078,4520.244004918222,0.0,0.25,0.057544122083332816,0.007267066562490321,1,0.0
mp-752907_Li,Li0-1VF5,Li,VF5,LiVF5,0.034107974616455206,4.558441795833336,175.31686671285286,421.6252237821397,799.1717327384106,1921.9540422660891,0.0,0.14285714285714285,0.003867753333334001,0.04703261339285714,1,0.0
mp-752912_Li,Li0-1VF5,Li,VF5,LiVF5,0.03600003368013005,4.873892218333336,175.31686671285286,532.158759314402,854.4755124143562,2593.6844359403867,0.0,0.14285714285714285,0.08169629958333413,0.06867844982142834,1,0.0
mp-760031_Li,Li0-1VF5,Li,VF5,LiVF5,0.020411286701492726,4.61364929458333,175.31686671285286,497.7556242588255,808.8505384383133,2296.4698847366153,0.0,0.14285714285714285,0.012864522916665955,0.04685734464285751,1,0.0
mp-759086_Li,Li0-1VF5,Li,VF5,LiVF5,0.016625853147931302,4.68927737333333,175.31686671285286,463.5196846793617,822.1094162402762,2173.572369461531,0.0,0.14285714285714285,0.005471208541666606,0.029716206785714405,1,0.0
mp-757128_Li,Li0-1VF5,Li,VF5,LiVF5,0.0730798236501442,5.067682328333331,175.31686671285286,485.42489458402054,888.4501872994944,2459.979160016511,0.0,0.14285714285714285,0.037283077083333005,0.0029256719642853923,1,0.0
mp-753628_Li,Li1-2VF6,Li,LiVF6,Li2VF6,0.027484500520721156,4.3844543033333325,149.88475877757,392.4168646938324,657.1628756263952,1720.5338111074475,0.125,0.2222222222222222,0.02213447749999986,0.04318282222222258,1,0.0
mp-755801_Li,Li0-2VF4,Li,VF4,Li2VF4,0.24380028305173718,3.2219523877083325,380.65659226275363,1070.4085246273746,1226.4574163378961,3448.805301746523,0.0,0.2857142857142857,0.05485365999999914,0.0652181766071438,2,2.6791792212499956
mp-752901_Li,Li0-1.5VF4,Li,VF4,Li3V2F8,0.08652840898218317,3.52792048,292.7063208802033,845.8988421171507,1032.6446240587209,2984.2638491133825,0.0,0.23076923076923078,0.04076792249999972,0.06765464615386563,2,1.7777184325000022
mp-753782_Li,Li0-1VF5,Li,VF5,LiVF5,0.018429170381733195,4.711835235833331,175.31686671285286,478.4374974939631,826.0641900135157,2254.3186588359767,0.0,0.14285714285714285,0.013976630416666858,0.03378401660714303,1,0.0
mp-753573_Li,Li1-2VF6,Li,LiVF6,Li2VF6,0.03503146935797541,4.793945038333338,149.88475877757,443.1880877259618,718.539295663521,2124.619334202315,0.125,0.2222222222222222,0.024740144375000384,0.0,1,0.0
mp-759217_Li,Li0-2VF4,Li,VF4,Li2VF4,0.19628422345737362,3.2563135475000005,380.65659226275363,1007.0394314014446,1239.5372183303884,3279.2361433392216,0.0,0.2857142857142857,0.046219142666665824,0.049233190000000704,2,1.6558160683333298
mp-752779_Li,Li1-2VF6,Li,LiVF6,Li2VF6,0.02791284788349535,4.278420943333335,149.88475877757,353.76911398992814,641.2700910404203,1513.5731863989863,0.125,0.2222222222222222,0.048099191250000395,0.07804405222222321,1,0.0
mp-761168_Li,Li1-1.5VF6,Li,LiVF6,Li3V2F12,0.017717217429986887,3.6600429583333396,76.42568300437219,153.8762544421826,279.7212829159684,563.1937015258197,0.125,0.17647058823529413,0.04430653343750013,0.09675796823529392,1,0.0
mp-759184_Li,Li0-3VF5,Li,VF5,Li3VF5,0.05298228506507141,3.567569179166665,482.1667264629809,1246.8325189183442,1720.1631525490145,4448.161266075823,0.0,0.3333333333333333,0.03628236541666663,0.0746237880555567,3,1.9827588575000021
mp-753667_Li,Li1-3VF6,Li,LiVF6,Li3VF6,0.11975687206659558,3.854477983333333,288.5681979329664,832.6381970278449,1112.2797656227945,3209.38559852619,0.125,0.3,0.02544481625000028,0.08614066550002075,2,1.5135322799999997
mp-753567_Li,Li1-2VF6,Li,LiVF6,Li2VF6,0.008863226315826145,4.201744988333336,149.88475877757,350.6880505052258,629.7775340212057,1473.5017586787203,0.125,0.2222222222222222,0.02687212875,0.0676951027777779,1,0.0
mp-759539_Li,Li0-3VF5,Li,VF5,Li3VF5,0.13688991945522044,3.581036401666667,482.1667264629809,1258.8193983383958,1726.656599136389,4507.878088573928,0.0,0.3333333333333333,0.00968893291666717,0.052405758888889764,3,1.4941623925000016
mp-753390_Li,Li1-3VF6,Li,LiVF6,Li3VF6,0.024923386305216733,4.043736850833331,288.5681979329664,844.5686733894788,1166.8938559601029,3415.2134676444552,0.125,0.3,0.004227224374999672,0.031314818500020714,2,0.48083305500000506
mp-760194_Li,Li1-1.5VF6,Li,LiVF6,Li3V2F12,0.018464372933739703,4.667613443333328,76.42568300437219,159.4256455465636,356.72554540713907,744.1372863652343,0.125,0.17647058823529413,0.017705725781249626,0.012453061911765317,1,0.0
mp-753599_Li,Li1-4VF6,Li,LiVF6,Li4VF6,0.08902100987906758,3.433147001666666,417.2607482810237,1161.8837819265868,1432.517486874186,3988.917822206388,0.125,0.36363636363636365,0.043877896249999715,0.05592009681818322,3,1.6868742749999939
mp-759464_Li,Li1-3VF6,Li,LiVF6,Li3VF6,0.019664494746099326,4.232781322083334,288.5681979329664,828.4093536896484,1221.446078357907,3506.47563933667,0.125,0.3,0.02120786843750011,0.007090439500021084,2,0.861715097500003
